"buyer_id","buyer_nickname","total_orders","total_spent","first_purchase","last_purchase","unique_products","is_repeat_buyer"
"2036585139","RM20250226205546","1","21666","2025-11-21T13:55:40.000-04:00","2025-11-21T13:55:40.000-04:00","1","NO"
"379005467","VEJO9437719","1","86541","2025-11-21T13:52:18.000-04:00","2025-11-21T13:52:18.000-04:00","1","NO"
"390496992","JULIAHILDAALCARAZGOMEZ","1","24998","2025-11-21T13:46:19.000-04:00","2025-11-21T13:46:19.000-04:00","1","NO"
"185789308","LUCIACOSTALES10","1","23000","2025-11-21T13:46:16.000-04:00","2025-11-21T13:46:16.000-04:00","1","NO"
"86767916","SGVILLAFANE","1","252000","2025-11-21T13:45:51.000-04:00","2025-11-21T13:45:51.000-04:00","1","NO"
"214241439","ROMLUALBER","1","65900","2025-11-21T13:44:31.000-04:00","2025-11-21T13:44:31.000-04:00","1","NO"
"1582899371","RODRIGUEZDIEGO20231208141554","1","85025","2025-11-21T13:40:21.000-04:00","2025-11-21T13:40:21.000-04:00","1","NO"
"321129268","DOMINAHERNAN","1","6583,5","2025-11-21T13:38:07.000-04:00","2025-11-21T13:38:07.000-04:00","1","NO"
"12733623","INXMAN","1","43000","2025-11-21T13:32:51.000-04:00","2025-11-21T13:32:51.000-04:00","1","NO"
"484553051","MENA9113896","1","3760,1","2025-11-21T13:30:18.000-04:00","2025-11-21T13:30:18.000-04:00","1","NO"
"275531629","JUANALEPONCE","1","70500","2025-11-21T13:27:38.000-04:00","2025-11-21T13:27:38.000-04:00","1","NO"
"94833970","GABRIELKOKO","1","85025","2025-11-21T13:24:00.000-04:00","2025-11-21T13:24:00.000-04:00","1","NO"
"584686525","GL20240830143811","1","71321","2025-11-21T13:21:02.000-04:00","2025-11-21T13:21:02.000-04:00","1","NO"
"411599934","MNICAROMINAMARIELASORIA","1","40300","2025-11-21T12:55:59.000-04:00","2025-11-21T12:55:59.000-04:00","1","NO"
"387443707","SUGO1353947","1","3900","2025-11-21T12:53:14.000-04:00","2025-11-21T12:53:14.000-04:00","1","NO"
"440981774","LDA1155220","1","70500","2025-11-21T12:33:54.000-04:00","2025-11-21T12:33:54.000-04:00","1","NO"
"414905010","MARAGISELAPETRAGLIA","1","65900","2025-11-21T12:31:42.000-04:00","2025-11-21T12:31:42.000-04:00","1","NO"
"175026357","TYLP","1","66975","2025-11-21T12:30:38.000-04:00","2025-11-21T12:30:38.000-04:00","1","NO"
"210042032","CONDORI JESUS","1","280000","2025-11-21T12:20:32.000-04:00","2025-11-21T12:20:32.000-04:00","1","NO"
"19589861","HECTORCAPASSO","1","252000","2025-11-21T12:13:02.000-04:00","2025-11-21T12:13:02.000-04:00","1","NO"
"264554254","AGCL3871015","1","3760,1","2025-11-21T12:11:22.000-04:00","2025-11-21T12:11:22.000-04:00","1","NO"
"80254606","LUIGUIMEAZZA","1","27700","2025-11-21T12:04:56.000-04:00","2025-11-21T12:04:56.000-04:00","1","NO"
"465353654","GERMANMCORTEZ","1","85025","2025-11-21T12:04:40.000-04:00","2025-11-21T12:04:40.000-04:00","1","NO"
"180677726","FERNANDATESTI","1","14500","2025-11-21T12:01:44.000-04:00","2025-11-21T12:01:44.000-04:00","1","NO"
"311772010","PEIV6284595","1","22400","2025-11-21T12:00:47.000-04:00","2025-11-21T12:00:47.000-04:00","1","NO"
"223359207","MAURI PEDROZO","1","135000","2025-11-21T11:55:07.000-04:00","2025-11-21T11:55:07.000-04:00","1","NO"
"59224908","SOFIBENJA","1","35800","2025-11-21T11:49:29.000-04:00","2025-11-21T11:49:29.000-04:00","1","NO"
"248079647","ALSO6491866","1","280000","2025-11-21T11:48:38.000-04:00","2025-11-21T11:48:38.000-04:00","1","NO"
"225062495","FRANCOCOLQUEHUANCAA","1","252000","2025-11-21T11:47:44.000-04:00","2025-11-21T11:47:44.000-04:00","1","NO"
"1290288354","CONAGERALDINE20230118155700","1","66975","2025-11-21T11:38:52.000-04:00","2025-11-21T11:38:52.000-04:00","1","NO"
"30386288","NATIROJ","2","36704","2025-11-21T11:34:52.000-04:00","2025-11-21T11:34:52.000-04:00","2","YES"
"810832226","GODIFLAVIA20210820221612","1","82032","2025-11-21T11:31:47.000-04:00","2025-11-21T11:31:47.000-04:00","1","NO"
"52932545","NUNUITA","1","42500","2025-11-21T11:23:19.000-04:00","2025-11-21T11:23:19.000-04:00","1","NO"
"57320047","MARBICHUTTE","1","27900","2025-11-21T11:20:49.000-04:00","2025-11-21T11:20:49.000-04:00","1","NO"
"221827240","ANALAURAGUERRIERI","1","23000","2025-11-21T11:19:30.000-04:00","2025-11-21T11:19:30.000-04:00","1","NO"
"253588075","LUSHOTO","1","20900","2025-11-21T11:17:10.000-04:00","2025-11-21T11:17:10.000-04:00","1","NO"
"57736494","VIECA_DRA","2","42899","2025-11-21T11:16:00.000-04:00","2025-11-21T11:16:00.000-04:00","2","YES"
"180867034","DANIEL MELGAREJO369","4","119954","2025-11-21T11:14:08.000-04:00","2025-11-21T11:14:08.000-04:00","4","YES"
"1058997463","SENALUCIANA2022","1","92361","2025-11-21T11:09:54.000-04:00","2025-11-21T11:09:54.000-04:00","1","NO"
"1776359705","EE20240604085625","1","1330000","2025-11-21T11:07:21.000-04:00","2025-11-21T11:07:21.000-04:00","1","NO"
"476891471","MAJO7724928","1","54500","2025-11-21T10:58:55.000-04:00","2025-11-21T10:58:55.000-04:00","1","NO"
"131629744","TATABALDASSINI","1","93100","2025-11-21T10:58:05.000-04:00","2025-11-21T10:58:05.000-04:00","1","NO"
"59264818","MATIASMILRAYITAS","1","83700","2025-11-21T10:52:13.000-04:00","2025-11-21T10:52:13.000-04:00","1","NO"
"185320358","TITUSCARS2024","1","20900","2025-11-21T10:52:40.000-04:00","2025-11-21T10:52:40.000-04:00","1","NO"
"239819018","SJP99","1","162500","2025-11-21T10:44:04.000-04:00","2025-11-21T10:44:04.000-04:00","1","NO"
"11621027","BRUNOROSSI","2","56550","2025-11-10T18:20:02.000-04:00","2025-11-21T10:46:37.000-04:00","2","YES"
"32816329","VANESANALMIRON","1","27900","2025-11-21T10:46:11.000-04:00","2025-11-21T10:46:11.000-04:00","1","NO"
"193025861","ANGIECASTRI1985","1","24998","2025-11-21T10:45:11.000-04:00","2025-11-21T10:45:11.000-04:00","1","NO"
"46861772","PAUSABELLI","1","162500","2025-11-21T10:44:59.000-04:00","2025-11-21T10:44:59.000-04:00","1","NO"
"81247776","ROLOVWFORD","1","19900","2025-11-21T10:39:01.000-04:00","2025-11-21T10:39:01.000-04:00","1","NO"
"413530137","SEBASTIANMALILLOS","1","3705","2025-11-21T10:37:56.000-04:00","2025-11-21T10:37:56.000-04:00","1","NO"
"644387002","MARIODARIOORECCHIA","1","27498","2025-11-21T10:32:36.000-04:00","2025-11-21T10:32:36.000-04:00","1","NO"
"36570517","SILCARDOZO1","1","49996","2025-11-21T10:28:41.000-04:00","2025-11-21T10:28:41.000-04:00","1","NO"
"232440897","MOPA8826372","1","280000","2025-11-21T09:59:46.000-04:00","2025-11-21T09:59:46.000-04:00","1","NO"
"459725078","EZEQUIELNICOLAS20211206213404","1","26315","2025-11-21T09:56:29.000-04:00","2025-11-21T09:56:29.000-04:00","1","NO"
"1645123845","GULU20240119220800","1","20900","2025-11-21T09:54:08.000-04:00","2025-11-21T09:54:08.000-04:00","1","NO"
"24334021","MARIANA ARLT","1","40300","2025-11-21T09:51:18.000-04:00","2025-11-21T09:51:18.000-04:00","1","NO"
"167810215","THELMA LABARONNIE","1","42500","2025-11-21T09:45:45.000-04:00","2025-11-21T09:45:45.000-04:00","1","NO"
"538921767","FLRU8044235","1","39900","2025-11-21T09:43:28.000-04:00","2025-11-21T09:43:28.000-04:00","1","NO"
"44956796","BAEZ220","1","22980","2025-11-21T09:39:41.000-04:00","2025-11-21T09:39:41.000-04:00","1","NO"
"309821263","BELLESIMAXIMILIANO","1","69990","2025-11-21T09:29:32.000-04:00","2025-11-21T09:29:32.000-04:00","1","NO"
"197269366","LENENIEVAS","1","40300","2025-11-21T09:23:22.000-04:00","2025-11-21T09:23:22.000-04:00","1","NO"
"398717700","SASSONEELIANA20230119151154","1","21666","2025-11-21T09:17:29.000-04:00","2025-11-21T09:17:29.000-04:00","1","NO"
"57221577","CASALUCAS BARILOCHE","1","229900","2025-11-21T09:17:08.000-04:00","2025-11-21T09:17:08.000-04:00","1","NO"
"204810621","MALAMUDAGUSTIN","1","25602","2025-11-21T09:16:17.000-04:00","2025-11-21T09:16:17.000-04:00","1","NO"
"714987309","PEDRAZADAMIAN20210213124622","1","85025","2025-11-21T09:14:51.000-04:00","2025-11-21T09:14:51.000-04:00","1","NO"
"113411340","SROJANO2012","1","252000","2025-11-21T09:12:40.000-04:00","2025-11-21T09:12:40.000-04:00","1","NO"
"579196149","ENJA4408131","1","103075","2025-11-21T09:11:13.000-04:00","2025-11-21T09:11:13.000-04:00","1","NO"
"295784965","JULIOVIERA222","1","50350","2025-11-21T09:07:39.000-04:00","2025-11-21T09:07:39.000-04:00","1","NO"
"29733325","DERLIS_RIO","1","66975","2025-11-21T09:05:19.000-04:00","2025-11-21T09:05:19.000-04:00","1","NO"
"191428643","CAROLINABOUTEILLER","2","65998","2025-11-21T07:02:11.000-04:00","2025-11-21T09:03:17.000-04:00","1","YES"
"13648503","SEBABUSCA","1","27900","2025-11-21T08:48:20.000-04:00","2025-11-21T08:48:20.000-04:00","1","NO"
"38501838","MARIOPRONO_-2011","1","17575","2025-11-21T08:43:51.000-04:00","2025-11-21T08:43:51.000-04:00","1","NO"
"1305930036","ORLOFFIVAN20230208161022","1","257598,9","2025-11-21T08:40:43.000-04:00","2025-11-21T08:40:43.000-04:00","1","NO"
"2522365145","VR20250629195057","2","51110","2025-11-15T17:35:01.000-04:00","2025-11-21T08:32:12.000-04:00","1","YES"
"1368014397","HARASIMOVICHALICIA202305060956","1","20900","2025-11-21T08:32:00.000-04:00","2025-11-21T08:32:00.000-04:00","1","NO"
"174079829","BRI_PON","1","184900","2025-11-21T08:28:15.000-04:00","2025-11-21T08:28:15.000-04:00","1","NO"
"649551240","BEMI7660733","1","25602","2025-11-21T08:26:41.000-04:00","2025-11-21T08:26:41.000-04:00","1","NO"
"106447946","FENI8004067","1","23000","2025-11-21T08:20:50.000-04:00","2025-11-21T08:20:50.000-04:00","1","NO"
"95748567","ELIDIBS","2","42899","2025-11-21T08:15:48.000-04:00","2025-11-21T08:17:10.000-04:00","2","YES"
"131187665","HERNANKALIN","2","152000","2025-11-21T08:03:09.000-04:00","2025-11-21T08:04:46.000-04:00","2","YES"
"13990124","LUICACERES2007","1","65900","2025-11-21T07:41:37.000-04:00","2025-11-21T07:41:37.000-04:00","1","NO"
"59100012","FER_MIAGUS","1","65900","2025-11-21T07:41:18.000-04:00","2025-11-21T07:41:18.000-04:00","1","NO"
"185537000","LUISALBERTOANDRESPOGGI","1","66975","2025-11-21T07:40:01.000-04:00","2025-11-21T07:40:01.000-04:00","1","NO"
"154043450","RAFAELCESARRAMIREZ","1","71000","2025-11-21T07:23:31.000-04:00","2025-11-21T07:23:31.000-04:00","1","NO"
"104729100","LISCARINASALOMONE","1","23000","2025-11-21T06:59:52.000-04:00","2025-11-21T06:59:52.000-04:00","1","NO"
"432998449","TERESABURLANDO","1","26315","2025-11-21T06:56:45.000-04:00","2025-11-21T06:56:45.000-04:00","1","NO"
"88724612","MATIASCACERES791","1","50350","2025-11-21T06:51:50.000-04:00","2025-11-21T06:51:50.000-04:00","1","NO"
"188184044","GOLO4347114","1","29000","2025-11-21T06:47:31.000-04:00","2025-11-21T06:47:31.000-04:00","1","NO"
"183345530","MOGO6448627","1","252000","2025-11-21T06:41:46.000-04:00","2025-11-21T06:41:46.000-04:00","1","NO"
"440744632","MARIOZACCARA","1","252000","2025-11-21T06:36:19.000-04:00","2025-11-21T06:36:19.000-04:00","1","NO"
"3717097","SILVINABAUERMP","3","151796","2025-11-21T06:34:55.000-04:00","2025-11-21T06:34:55.000-04:00","2","YES"
"170643436","PUCHETAGUSTAVODANIEL","1","19476","2025-11-21T06:21:49.000-04:00","2025-11-21T06:21:49.000-04:00","1","NO"
"1130181713","ROSASCLAUDIO20220525120902","1","32999","2025-11-21T06:15:52.000-04:00","2025-11-21T06:15:52.000-04:00","1","NO"
"382007891","ROEN706763","1","184900","2025-11-21T05:56:00.000-04:00","2025-11-21T05:56:00.000-04:00","1","NO"
"1790160417","ARGU20240429203930","1","65900","2025-11-21T05:15:44.000-04:00","2025-11-21T05:15:44.000-04:00","1","NO"
"819230092","BOMBEROVOLUNTARIO","1","25900","2025-11-21T05:02:10.000-04:00","2025-11-21T05:02:10.000-04:00","1","NO"
"21209658","CARDOZOMIRTA21","1","65900","2025-11-21T02:04:07.000-04:00","2025-11-21T02:04:07.000-04:00","1","NO"
"1350578773","LARROSAENZO20230427212656","1","3900","2025-11-21T01:44:19.000-04:00","2025-11-21T01:44:19.000-04:00","1","NO"
"96497888","CLKTHT","1","252000","2025-11-21T00:57:04.000-04:00","2025-11-21T00:57:04.000-04:00","1","NO"
"173297194","AGHU1798699","1","19800","2025-11-21T00:27:01.000-04:00","2025-11-21T00:27:01.000-04:00","1","NO"
"359445813","CAAG2063300","1","26885","2025-11-21T00:23:49.000-04:00","2025-11-21T00:23:49.000-04:00","1","NO"
"2624003145","GHDAGECFB67884","1","49999","2025-11-20T23:57:48.000-04:00","2025-11-20T23:57:48.000-04:00","1","NO"
"2359806024","RD20250328161741","1","252000","2025-11-20T23:57:36.000-04:00","2025-11-20T23:57:36.000-04:00","1","NO"
"1072033469","PALMARODRIGO20220215172949","1","55000","2025-11-20T23:50:07.000-04:00","2025-11-20T23:50:07.000-04:00","1","NO"
"43633439","PAOGABIS","1","32999","2025-11-20T23:48:39.000-04:00","2025-11-20T23:48:39.000-04:00","1","NO"
"17634128","RODOLFOBART","1","42900","2025-11-20T23:36:52.000-04:00","2025-11-20T23:36:52.000-04:00","1","NO"
"144885539","MAGICWAN","1","26500","2025-11-20T23:32:02.000-04:00","2025-11-20T23:32:02.000-04:00","1","NO"
"416286576","EUGENIAMEDONE","1","28025","2025-11-20T23:30:32.000-04:00","2025-11-20T23:30:32.000-04:00","1","NO"
"268634423","GERMANRAMONMENDOZA","1","103075","2025-11-20T23:21:31.000-04:00","2025-11-20T23:21:31.000-04:00","1","NO"
"269032634","EMILIANOCARDOZOO","1","350000","2025-11-20T23:20:25.000-04:00","2025-11-20T23:20:25.000-04:00","1","NO"
"793426290","RAMIREZMORA20230307001651","1","37905","2025-11-20T23:20:16.000-04:00","2025-11-20T23:20:16.000-04:00","1","NO"
"206125192","PABLODAMIANHAEDO","1","85025","2025-11-20T23:12:10.000-04:00","2025-11-20T23:12:10.000-04:00","1","NO"
"438220596","JULIOJAZZ829","1","32999","2025-11-20T23:02:05.000-04:00","2025-11-20T23:02:05.000-04:00","1","NO"
"488996895","SEAL3607567","1","35800","2025-11-20T22:54:33.000-04:00","2025-11-20T22:54:33.000-04:00","1","NO"
"133686216","GERMNGRILL","1","280000","2025-11-20T22:44:45.000-04:00","2025-11-20T22:44:45.000-04:00","1","NO"
"162132895","BAMA3178661","1","66975","2025-11-20T22:41:43.000-04:00","2025-11-20T22:41:43.000-04:00","1","NO"
"135729493","MENDEZSOLEDAD83","1","71000","2025-11-20T22:39:24.000-04:00","2025-11-20T22:39:24.000-04:00","1","NO"
"1182559836","RURU4016216","1","257598,9","2025-11-20T22:38:30.000-04:00","2025-11-20T22:38:30.000-04:00","1","NO"
"1104318695","ALEYANINA20220409204004","1","10900","2025-11-20T22:37:58.000-04:00","2025-11-20T22:37:58.000-04:00","1","NO"
"36798689","GMD2003","1","26315","2025-11-20T22:35:31.000-04:00","2025-11-20T22:35:31.000-04:00","1","NO"
"1973023846","MG20240901132828","1","85025","2025-11-20T22:23:12.000-04:00","2025-11-20T22:23:12.000-04:00","1","NO"
"117081317","JONATANRICHTER","1","65900","2025-11-20T22:19:06.000-04:00","2025-11-20T22:19:06.000-04:00","1","NO"
"1068858827","VERASAIYAMILA20220204204712","1","22400","2025-11-20T22:13:30.000-04:00","2025-11-20T22:13:30.000-04:00","1","NO"
"336400616","DIEGOMATIASFRATTESI","1","26315","2025-11-20T21:57:14.000-04:00","2025-11-20T21:57:14.000-04:00","1","NO"
"1132260329","GROPPAMARIA20220528202401","1","49000","2025-11-20T21:55:54.000-04:00","2025-11-20T21:55:54.000-04:00","1","NO"
"21626770","MARIANO PEREZ.","1","280000","2025-11-20T21:48:50.000-04:00","2025-11-20T21:48:50.000-04:00","1","NO"
"1034698996","BORTULISHEILA20221230150035","1","24998","2025-11-20T21:44:09.000-04:00","2025-11-20T21:44:09.000-04:00","1","NO"
"157793043","MAFOCARP","1","11874","2025-11-20T21:36:45.000-04:00","2025-11-20T21:36:45.000-04:00","1","NO"
"607497133","LELLIDANIEL16","1","65998","2025-11-20T21:36:22.000-04:00","2025-11-20T21:36:22.000-04:00","1","NO"
"1789596503","FESO20240429135652","1","28025","2025-11-20T21:20:09.000-04:00","2025-11-20T21:20:09.000-04:00","1","NO"
"66627867","RMAPARICIO_80","1","252000","2025-11-20T21:19:01.000-04:00","2025-11-20T21:19:01.000-04:00","1","NO"
"460544677","LEJO197682","1","350000","2025-11-20T21:17:46.000-04:00","2025-11-20T21:17:46.000-04:00","1","NO"
"4419087","MELINABARABAS","1","155000","2025-11-20T20:53:00.000-04:00","2025-11-20T20:53:00.000-04:00","1","NO"
"1271985235","CORIAALEX20221223212722","1","250800","2025-11-20T20:34:44.000-04:00","2025-11-20T20:34:44.000-04:00","1","NO"
"178572627","MARACRISTINADEBAT","1","71321","2025-11-20T20:27:34.000-04:00","2025-11-20T20:27:34.000-04:00","1","NO"
"122728765","LOCOSPORELPOLLO","1","280000","2025-11-20T20:25:57.000-04:00","2025-11-20T20:25:57.000-04:00","1","NO"
"431970587","MASTRODOMENICOANGELA","2","38300","2025-11-20T20:12:09.000-04:00","2025-11-20T20:12:09.000-04:00","2","YES"
"98426923","ANAHIG1981","1","21666","2025-11-20T20:09:51.000-04:00","2025-11-20T20:09:51.000-04:00","1","NO"
"75197210","ARIEL_PATRIARCA","2","76800","2025-11-20T20:06:51.000-04:00","2025-11-20T20:06:51.000-04:00","2","YES"
"1109323747","RODRIGUEZGABRIEL20220419122802","1","55000","2025-11-20T20:02:37.000-04:00","2025-11-20T20:02:37.000-04:00","1","NO"
"211551829","GACR4690957","1","83000","2025-11-20T19:59:58.000-04:00","2025-11-20T19:59:58.000-04:00","1","NO"
"154354337","GABR6585463","1","66975","2025-11-20T19:51:00.000-04:00","2025-11-20T19:51:00.000-04:00","1","NO"
"950308","YAM1511","1","23000","2025-11-20T19:49:54.000-04:00","2025-11-20T19:49:54.000-04:00","1","NO"
"197104760","CHARLYRESCH","1","42900","2025-11-20T19:44:37.000-04:00","2025-11-20T19:44:37.000-04:00","1","NO"
"174019620","NANDREAGEB","1","32999","2025-11-20T19:43:59.000-04:00","2025-11-20T19:43:59.000-04:00","1","NO"
"588599793","GABILUCEROO","1","43000","2025-11-20T19:42:26.000-04:00","2025-11-20T19:42:26.000-04:00","1","NO"
"230088605","ORIANA R.D","2","76909","2025-11-07T11:35:48.000-04:00","2025-11-20T19:41:30.000-04:00","2","YES"
"1428501105","UBARTEJORGE20230720185329","1","55000","2025-11-20T19:25:11.000-04:00","2025-11-20T19:25:11.000-04:00","1","NO"
"1166382092","ALEXISLAFARGA20220724135451","1","3900","2025-11-20T19:22:23.000-04:00","2025-11-20T19:22:23.000-04:00","1","NO"
"214567630","FLORENCIAPIERALISI","1","65900","2025-11-20T19:06:25.000-04:00","2025-11-20T19:06:25.000-04:00","1","NO"
"691721614","CURIPANARIASPEDRODANIEL","1","323000","2025-11-20T19:01:44.000-04:00","2025-11-20T19:01:44.000-04:00","1","NO"
"124339157","ENRIQUEZDAIANA","2","47899","2025-11-20T19:01:19.000-04:00","2025-11-20T19:01:19.000-04:00","2","YES"
"24732626","EDUARDO_MELLI","1","85025","2025-11-20T18:57:37.000-04:00","2025-11-20T18:57:37.000-04:00","1","NO"
"49113380","TOLY_RO","1","32999","2025-11-20T18:49:58.000-04:00","2025-11-20T18:49:58.000-04:00","1","NO"
"251344686","FERNANDEZBLANCOEDUARDO","1","252000","2025-11-20T18:31:48.000-04:00","2025-11-20T18:31:48.000-04:00","1","NO"
"141032679","MAXIMILIANOLEGUNDA","1","94905","2025-11-20T18:30:37.000-04:00","2025-11-20T18:30:37.000-04:00","1","NO"
"499951674","LULYYDAMARIS93","1","19800","2025-11-20T18:30:16.000-04:00","2025-11-20T18:30:16.000-04:00","1","NO"
"1160577439","LEDESMAFEDERICO20220714143339","1","14500","2025-11-20T18:19:58.000-04:00","2025-11-20T18:19:58.000-04:00","1","NO"
"103817","MARCELOF","1","22400","2025-11-20T18:16:16.000-04:00","2025-11-20T18:16:16.000-04:00","1","NO"
"472410794","CAJO9726175","1","21666","2025-11-20T18:14:17.000-04:00","2025-11-20T18:14:17.000-04:00","1","NO"
"67486752","ELOZOYOGI","1","22400","2025-11-20T18:13:34.000-04:00","2025-11-20T18:13:34.000-04:00","1","NO"
"1021252880","LPA3387501","1","66975","2025-11-20T18:13:51.000-04:00","2025-11-20T18:13:51.000-04:00","1","NO"
"529993649","ALDANALOFBLAD","1","32999","2025-11-20T18:11:05.000-04:00","2025-11-20T18:11:05.000-04:00","1","NO"
"182521296","MANUELAPITAROMERO","1","42500","2025-11-20T18:05:41.000-04:00","2025-11-20T18:05:41.000-04:00","1","NO"
"171253564","FERNANDOIMPELLIZZIERI","1","3760,1","2025-11-20T18:01:47.000-04:00","2025-11-20T18:01:47.000-04:00","1","NO"
"382108914","MALENAGATTER","1","19800","2025-11-20T17:57:07.000-04:00","2025-11-20T17:57:07.000-04:00","1","NO"
"1016702646","MORANFEDERICO20211111010709","1","50350","2025-11-20T17:54:40.000-04:00","2025-11-20T17:54:40.000-04:00","1","NO"
"31003525","HERLIBRA","1","22400","2025-11-20T17:42:55.000-04:00","2025-11-20T17:42:55.000-04:00","1","NO"
"172950851","AYELEN20150","1","27900","2025-11-20T17:41:49.000-04:00","2025-11-20T17:41:49.000-04:00","1","NO"
"105526268","FLOR2183","1","19800","2025-11-20T17:39:35.000-04:00","2025-11-20T17:39:35.000-04:00","1","NO"
"8055707","HERNAN_32MST","1","103075","2025-11-20T17:37:06.000-04:00","2025-11-20T17:37:06.000-04:00","1","NO"
"425925635","MARALAURAMONTI","2","66400","2025-11-20T17:31:35.000-04:00","2025-11-20T17:31:36.000-04:00","2","YES"
"398944806","RIERAJUANCRUZ04","1","127900","2025-11-20T17:31:19.000-04:00","2025-11-20T17:31:19.000-04:00","1","NO"
"609966639","ARRAIGADAGUSTAVO20220310205028","1","67000","2025-11-20T17:23:59.000-04:00","2025-11-20T17:23:59.000-04:00","1","NO"
"659816843","DIEGOMARTINRAMREZ","1","129833","2025-11-20T17:10:25.000-04:00","2025-11-20T17:10:25.000-04:00","1","NO"
"605914584","COEL6603727","1","64499","2025-11-20T17:06:30.000-04:00","2025-11-20T17:06:30.000-04:00","1","NO"
"169288694","GADA1387979","1","54055","2025-11-20T17:05:24.000-04:00","2025-11-20T17:05:24.000-04:00","1","NO"
"477170183","LEIR1562599","1","52250","2025-11-20T17:04:44.000-04:00","2025-11-20T17:04:44.000-04:00","1","NO"
"101531358","CABALLEROCELESTE20","1","49000","2025-11-20T16:54:58.000-04:00","2025-11-20T16:54:58.000-04:00","1","NO"
